CID,Pollutant Name,CasMp,canSMILES_value,Complexity_value,CovalentUnitCount_value,DefinedAtomStereoCount_value,DefinedBondStereoCount_value,ExactMass_value,FormalCharge_value,HBondAcceptor_value,HBondDonor_value,HeavyAtomCount_value,MolecularWeight_value,MonoIsotopicWeight_value,RotatableBond_value,TPSA_value,UndefinedAtomStereoCount_value,UndefinedBondStereoCount_value,FCSP3_value,AtomCount_value,Kappa1_value,Kappa2_value,Kappa3_value,LogP_value,Cartridge_Class_C18 (ODS),Cartridge_Class_C8,Cartridge_Class_C4 / C2 / C1 / C30,Cartridge_Class_Cyclohexyl (CH/CYH),Cartridge_Class_Phenyl (PH),Cartridge_Class_PEP / HRP / DVB,Cartridge_Class_HLB (Hydrophilic-Lipophilic Balance),Cartridge_Class_ENVI-Carb,Cartridge_Class_LiChrolut EN,Cartridge_Class_SDB,Cartridge_Class_XAD,Cartridge_Class_Silica (SI),Cartridge_Class_Alumina,Cartridge_Class_Aminopropyl (NH2),Cartridge_Class_Cyanopropyl (CN),Cartridge_Class_Diol (2OH),Cartridge_Class_Florisil (Magnesium Silicate),Cartridge_Class_FL-PR (Florisil-Polymer Hybrid),Cartridge_Class_Polyamide,"Cartridge_Class_SCX, PRS, BCX, CCX","Cartridge_Class_WCX, CBA, CM","Cartridge_Class_SAX, QMA, QAX","Cartridge_Class_WAX, PSA, DEA","Cartridge_Class_MAX, MCX, AX, CX, Screen-A/C","Cartridge_Class_DPA, Polyimine, Triacetic","Cartridge_Class_Aldehyde, DNPH","Cartridge_Class_DAU, THC","Cartridge_Class_RDX, DBX","Cartridge_Class_Dry, DVB, EPH","Cartridge_Class_PS2, AC2, Carbon Black/PSA",Cartridge_Class_Reversed-Phase+Lipid Remove,Cartridge_Class_Reversed-Phase+Normal Phase,Cartridge_Class_Chelating Resin,Cartridge_Class_Reversed-Phase+SCX,Cartridge_Class_Molecularly Imprinted Columns,Cartridge_Class_Metal Complexation,Cartridge_Class_Covalent Boronate Affinity,Cartridge_Class_QuECHERS,Cartridge_Class_Physical Dispersion and Porous Structure,Cartridge_Class_MWCNT,Cartridge_Class_Unknown,Cartridge_Class_Null Cartridge,Sample loading_labels,Condition_labels,Wash_labels,Elute_labels,Reconstitute_labels
['525'],Malic acid,"['1-101-CAS-342087', '1-124-CAS-141792', '1-101-CAS-337644', '1-101-CAS-337410', '1-124-CAS-67945', '1-131-CAS-21823', '1-124-CAS-427949', '1-101-CAS-342845', '1-131-CAS-9664', '1-124-CAS-322472', '2-105-CAS-228073', '1-101-CAS-337468', '1-101-CAS-339049', '1-131-CAS-179681', '1-124-CAS-563084', '1-124-CAS-65202', '1-101-CAS-338257', '1-132-CAS-101360', '1-101-CAS-338469', '1-124-CAS-305070', '1-124-CAS-63937', '1-124-CAS-490547', '1-131-CAS-33029', '1-101-CAS-340581', '1-131-CAS-24755', '1-131-CAS-295107', '1-101-CAS-337355', '1-131-CAS-3192595', '1-101-CAS-340806', '1-101-CAS-341459', '1-101-CAS-107578', '1-124-CAS-122741', '2-107-CAS-283627', '1-101-CAS-336730', '1-124-CAS-122838', '1-131-CAS-3186064', '1-101-CAS-337133', '1-132-CAS-149746', '1-124-CAS-572091', '1-124-CAS-521104', '1-101-CAS-336839', '1-143-CAS-342428', '1-143-CAS-335636', '1-101-CAS-336959', '1-101-CAS-336454', '1-124-CAS-431225', '1-101-CAS-340430', '1-101-CAS-335746', '1-101-CAS-340704', '1-124-CAS-125518', '2-109-CAS-251445', '1-131-CAS-85108', '1-101-CAS-336433', '1-131-CAS-15784', '1-101-CAS-338048', '1-124-CAS-320043', '1-101-CAS-324368', '1-132-CAS-33215', '1-101-CAS-343192', '1-124-CAS-56408', '2-105-CAS-227792', '1-124-CAS-176912', '1-131-CAS-557236', '1-131-CAS-89128', '2-107-CAS-3193669', '1-124-CAS-280631', '1-101-CAS-339128', '1-124-CAS-193808', '1-124-CAS-16552', '1-101-CAS-342161', '1-143-CAS-40529', '1-124-CAS-285200', '1-132-CAS-36016', '1-101-CAS-337462', '1-124-CAS-136248', '1-103-CAS-253481', '1-101-CAS-340605', '1-101-CAS-340265', '2-114-CAS-17797', '1-124-CAS-147317', '2-105-CAS-182577', '1-101-CAS-340733', '1-131-CAS-101512', '1-101-CAS-336129', '1-124-CAS-85993', '1-131-CAS-2420', '1-101-CAS-341699', '1-131-CAS-8517', '1-101-CAS-337009', '1-131-CAS-82666', '1-124-CAS-101995', '2-105-CAS-308702', '2-114-CAS-302320', '2-105-CAS-167686', '2-105-CAS-227240', '1-101-CAS-336951', '1-132-CAS-91163', '1-101-CAS-340097', '1-101-CAS-339411', '1-124-CAS-440617', '1-131-CAS-93647', '1-124-CAS-331190', '1-124-CAS-144337', '1-124-CAS-324549', '1-131-CAS-15770', '1-124-CAS-450252', '1-101-CAS-342078', '1-131-CAS-16852', '2-114-CAS-230477', '1-124-CAS-318068', '1-124-CAS-319900', '1-131-CAS-218388', '1-124-CAS-78441', '1-124-CAS-434205', '1-101-CAS-340067', '1-131-CAS-187808', '2-109-CAS-251831', '1-124-CAS-566645', '1-124-CAS-75052', '1-131-CAS-115903', '1-131-CAS-540404', '1-124-CAS-66995', '1-124-CAS-167690', '1-101-CAS-341817', '1-101-CAS-338310', '2-105-CAS-184810', '1-124-CAS-288183', '1-132-CAS-161012', '1-132-CAS-113908', '2-114-CAS-229944', '1-101-CAS-336007', '1-124-CAS-333557', '1-124-CAS-435510', '1-101-CAS-340469', '1-101-CAS-337860', '1-124-CAS-487888', '1-131-CAS-521420', '2-105-CAS-309053', '1-101-CAS-337739', '1-124-CAS-181541', '1-124-CAS-492743', '1-124-CAS-223321', '1-131-CAS-3189449', '2-105-CAS-309123', '1-124-CAS-558275', '1-124-CAS-485141', '1-131-CAS-7032', '1-132-CAS-450892', '2-105-CAS-182639', '1-131-CAS-29431', '1-124-CAS-118565', '1-106-CAS-455644', '1-132-CAS-55535', '1-124-CAS-69364', '2-114-CAS-65892', '1-124-CAS-561714', '1-101-CAS-343140', '1-124-CAS-64444', '1-124-CAS-208895', '1-131-CAS-47733', '1-124-CAS-316931', '1-124-CAS-557300', '1-124-CAS-523962', '2-114-CAS-293313']",C(C(C(=O)O)O)C(=O)O,129.0,1,0,0,134.021530151367,0,5,3,9,134.08999633789,134.021530151367,3,94.8000030517578,1,0,0.5,9,7.899999999999999,3.032306526953668,3.479710144927536,-1.0934,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"[39, 1, 2, 3, 4, 34, 0]","[36, 1, 3, 8, 2, 4, 35, 0]","[29, 1, 2, 3, 30, 0]","[12, 6, 22, 39, 1, 9, 2, 24, 3, 8, 0]","[1, 3, 2, 4, 37, 0]"
['525088'],Methyl trichloroacrylate,['1-143-CAS-21193'],COC(=O)C(=C(Cl)Cl)Cl,148.0,1,0,0,187.919860839843,0,2,0,9,189.419998168945,187.919860839843,2,26.2999992370605,0,0,0.25,9,9.08,3.986179138321996,2.939662383471907,2.0449,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0],[],[],[3],[]
['525233'],10-[3-(Dimethylamino)propyl]-α-methyl-10<ital>H</ital>-phenothiazine-2-methanol,"['1-101-CAS-51177', '1-101-CAS-4801']",CC(C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C)O,378.0,1,0,0,328.160949707031,0,4,1,23,328.5,328.160949707031,5,52.0,1,0,0.3684210526315789,23,16.37067070837482,6.952345452717431,3.547017321490793,4.294300000000005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1],"[1, 0]","[8, 43, 1, 0]",[6],[0]
['525235'],1-[10-[3-(Methylamino)propyl]-10<ital>H</ital>-phenothiazin-2-yl]ethanone,['1-101-CAS-4801'],CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCNC,389.0,1,0,0,312.129638671875,0,4,1,22,312.399993896484,312.129638671875,5,57.599998474121,0,0,0.2777777777777778,22,15.1286372183573,6.54612555971734,2.89231201555658,4.101400000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],"[1, 0]","[8, 43, 1, 0]",[6],[0]
['5253'],Sotalol,"['1-143-CAS-117650', '2-114-CAS-6613', '1-143-CAS-342734', '1-125-CAS-168710', '1-143-CAS-49592', '1-143-CAS-3195760', '1-101-CAS-4457', '1-101-CAS-232358', '1-143-CAS-553219', '1-101-CAS-12261', '1-143-CAS-80422', '1-101-CAS-52258', '1-143-CAS-229617', '1-124-CAS-468037', '1-143-CAS-192468', '1-143-CAS-201057', '1-143-CAS-1716', '1-134-CAS-323494', '1-143-CAS-165299', '1-143-CAS-361025', '1-143-CAS-177630', '1-143-CAS-101648', '1-143-CAS-191276', '1-134-CAS-321858', '1-143-CAS-51467', '1-125-CAS-71509', '1-101-CAS-482100', '1-143-CAS-429674', '1-143-CAS-31005', '1-102-CAS-48509', '1-101-CAS-244908', '1-125-CAS-114695', '1-143-CAS-121966', '1-125-CAS-267721', '1-124-CAS-561948', '1-125-CAS-93087', '1-102-CAS-172312', '1-101-CAS-227747', '1-143-CAS-186005', '1-124-CAS-562993', '1-143-CAS-98448', '1-143-CAS-9495', '1-120-CAS-79805', '1-143-CAS-3225686', '1-124-CAS-135350', '1-143-CAS-310145', '1-102-CAS-153391', '2-111-CAS-13297', '1-101-CAS-203085', '1-101-CAS-485200', '1-101-CAS-199961', '1-125-CAS-77623', '1-101-CAS-241094', '1-143-CAS-159979', '1-101-CAS-87589', '1-125-CAS-200645', '1-102-CAS-160651', '1-143-CAS-3195025', '1-143-CAS-253546', '1-143-CAS-223820', '1-134-CAS-321393', '1-124-CAS-150354', '1-143-CAS-444763', '1-125-CAS-127646', '1-143-CAS-125190', '1-143-CAS-345384', '1-120-CAS-154489', '1-101-CAS-428443', '1-143-CAS-159870', '1-125-CAS-197180', '1-143-CAS-288055', '1-125-CAS-138953', '1-101-CAS-243919', '1-125-CAS-24050', '1-125-CAS-179650', '1-125-CAS-154693', '1-125-CAS-83272', '1-143-CAS-40558', '1-125-CAS-120811', '1-101-CAS-243404', '1-101-CAS-110332', '1-101-CAS-240233', '1-143-CAS-198429', '1-143-CAS-158853', '1-120-CAS-251345', '1-143-CAS-563594', '1-143-CAS-188271', '1-120-CAS-291377', '1-120-CAS-563214', '1-101-CAS-235761', '1-120-CAS-218407', '1-143-CAS-128917', '1-124-CAS-435109', '1-143-CAS-115941', '1-101-CAS-27228', '1-143-CAS-221843', '1-143-CAS-160338', '1-143-CAS-105747', '2-114-CAS-9711', '1-143-CAS-20994', '1-101-CAS-858', '1-125-CAS-196151', '1-101-CAS-244381', '1-125-CAS-71526', '1-101-CAS-232342', '1-125-CAS-35003', '1-143-CAS-108120', '1-134-CAS-324703', '1-143-CAS-84405', '1-143-CAS-90566', '1-143-CAS-182647', '1-101-CAS-142677', '1-143-CAS-37348', '1-101-CAS-240354', '1-143-CAS-94418', '1-143-CAS-67762', '1-143-CAS-185666', '1-125-CAS-126836', '1-101-CAS-161', '1-143-CAS-63425', '1-143-CAS-301322', '1-101-CAS-121176', '1-125-CAS-189130', '1-143-CAS-511778', '1-134-CAS-323023', '1-143-CAS-184629', '1-143-CAS-243078', '1-125-CAS-185894', '1-125-CAS-26937', '1-143-CAS-10453']",CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,330.0,1,0,0,272.119476318359,0,5,3,18,272.369995117187,272.119476318359,6,86.8000030517578,1,0,0.5,18,14.94920663114269,6.172782762700749,5.482865645542789,1.0895,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,"[29, 19, 1, 9, 8, 3, 4, 2, 0]","[6, 22, 19, 1, 3, 8, 9, 5, 10, 49, 13, 0]","[22, 1, 2, 3, 7, 9, 8, 5, 4, 17, 0]","[27, 46, 12, 26, 6, 22, 47, 1, 3, 20, 24, 4, 2, 10, 13]","[14, 19, 36, 1, 2, 4, 0]"
['526474'],7-Acetamidoflunitrazepam,['1-101-CAS-223971'],CC(=O)NC1=CC2=C(C=C1)N(C(=O)CN=C2C3=CC=CC=C3F)C,536.0,1,0,0,325.122650146484,0,4,1,24,325.299987792968,325.122650146484,2,61.7999992370605,0,0,0.1666666666666667,24,15.85975240133889,6.233631866683341,2.902268906370586,2.597900000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[1],"[9, 0]",[47],[]
['526487'],3-Mercapto-3-methylbutyl formate,['1-124-CAS-520034'],CC(C)(CCOC=O)S,91.099998474121,1,0,0,148.055801391601,0,3,1,9,148.229995727539,148.055801391601,4,27.2999992370605,0,0,0.8333333333333334,9,8.82,3.77183361608754,7.819999999999999,1.2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[0],"[7, 1, 0]",[0],[7],[]
['5265'],Spiperone,"['1-102-CAS-153391', '1-101-CAS-142677', '1-101-CAS-248253', '1-101-CAS-448840']",C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,577.0,1,0,0,395.200897216796,0,5,1,29,395.5,395.200897216796,6,52.599998474121,0,0,0.391304347826087,29,19.58056015241156,8.33067705276986,4.030027153264059,3.217100000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[9],"[9, 1, 0]","[5, 1, 0]","[46, 1]",[1]
['526715'],"3,6,9,12-Tetraoxadocosan-1-ol",['1-143-CAS-11293'],CCCCCCCCCCOCCOCCOCCOCCO,202.0,1,0,0,334.271911621093,0,5,1,23,334.5,334.271911621093,20,57.2000007629394,0,0,1.0,23,22.8,21.8,21.8,3.185800000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0],"[1, 0]",[0],"[40, 1]",[2]
['526723'],Triethylene glycol monodecyl ether,['1-143-CAS-11293'],CCCCCCCCCCOCCOCCOCCO,165.0,1,0,0,290.245697021484,0,4,1,20,290.440002441406,290.245697021484,17,47.9000015258789,0,0,1.0,20,19.84,18.84,17.84,3.169200000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0],"[1, 0]",[0],"[40, 1]",[2]
['527'],Propanal,"['1-103-CAS-64394', '2-109-CAS-82051', '1-103-CAS-39957', '1-143-CAS-110206', '1-103-CAS-553622', '1-103-CAS-256766', '1-103-CAS-48473', '1-103-CAS-157000', '1-143-CAS-98696', '1-143-CAS-144841', '1-120-CAS-3185155', '1-103-CAS-238531', '1-126-CAS-252528', '1-135-CAS-305594', '1-103-CAS-88079', '1-103-CAS-77806', '1-124-CAS-268774', '1-103-CAS-16523', '1-143-CAS-174767', '1-103-CAS-462499', '1-120-CAS-223146', '1-103-CAS-148179', '1-118-CAS-462155', '1-103-CAS-302243', '1-103-CAS-165136', '1-126-CAS-265599', '1-103-CAS-106784', '1-126-CAS-252448', '1-103-CAS-109307', '2-111-CAS-79706', '1-103-CAS-91422', '1-132-CAS-37562', '1-103-CAS-458427', '1-124-CAS-174821', '1-103-CAS-490937', '1-132-CAS-113413', '1-143-CAS-5763', '1-103-CAS-66021', '1-132-CAS-253612', '1-103-CAS-461414', '1-124-CAS-459346', '1-132-CAS-42593', '1-103-CAS-200254', '1-132-CAS-342031', '2-112-CAS-27615', '1-124-CAS-147607', '1-120-CAS-227501', '1-103-CAS-418285', '1-103-CAS-21326', '1-103-CAS-124278', '1-103-CAS-90671', '1-103-CAS-436639', '1-103-CAS-126042', '1-117-CAS-284138', '2-109-CAS-126990', '1-103-CAS-440453', '1-124-CAS-519853', '1-103-CAS-294995', '1-143-CAS-3183363', '1-132-CAS-44987', '1-126-CAS-251651', '2-141-CAS-168850', '1-103-CAS-258613', '2-112-CAS-68152', '1-126-CAS-251822']",CCC=O,17.2000007629394,1,0,0,58.0418663024902,0,1,0,4,58.0800018310546,58.0418663024902,1,17.1000003814697,0,0,0.6666666666666666,4,3.67,2.67,1.67,0.5952999999999999,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"[6, 7, 3, 4, 17, 0]","[1, 3, 7, 2, 17, 0]","[2, 1, 0]","[3, 7, 1, 18]","[3, 25, 1]"
['527015'],Acetylfentanyl,"['1-101-CAS-377092', '1-125-CAS-476467', '1-125-CAS-467946', '1-125-CAS-475659', '1-125-CAS-467927', '1-143-CAS-538666', '1-125-CAS-3230960', '1-125-CAS-493927', '1-125-CAS-485904', '1-125-CAS-502287', '1-125-CAS-526556']",CC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,377.0,1,0,0,322.204498291015,0,2,0,24,322.399993896484,322.204498291015,5,23.6000003814697,0,0,0.3809523809523809,24,16.71817408357552,8.112487793356463,4.235770213539395,3.746600000000003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[9, 29]","[9, 1, 0]","[9, 2, 1, 0]","[12, 1, 6]","[6, 1, 2, 3, 4, 0]"
['5270605'],ψ-Taraxasterol,['1-124-CAS-505207'],CC1C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CC=C1C)C)C)C)(C)C)O)C,779.0,1,6,0,426.386169433593,0,1,1,31,426.700012207031,426.386169433593,0,20.2000007629394,4,0,0.9333333333333333,31,22.49014857693361,6.639614437819074,2.65189618877054,8.02480000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1],[],[],"[2, 1]",[]
['527136'],4-Chlorodibenzothiophene,"['1-124-CAS-517903', '1-143-CAS-492704']",C1=CC=C2C(=C1)C3=C(S2)C(=CC=C3)Cl,218.0,1,0,0,217.995697021484,0,1,0,14,218.699996948242,217.995697021484,0,28.2000007629394,0,0,0.0,14,8.274146262346058,2.973905023323872,1.061985423233191,4.707900000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0],"[2, 1]",[2],[5],[]
['5271565'],Dimethyl maleate,['1-131-CAS-47733'],COC(=O)C=CC(=O)OC,141.0,1,0,1,144.042251586914,0,4,0,10,144.119995117187,144.042251586914,4,52.599998474121,0,0,0.3333333333333333,10,8.679999999999998,4.548568030750281,3.653849826388889,-0.1114000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0],[],"[2, 0]",[1],[1]
['5271566'],Diethyl maleate,"['2-141-CAS-3196181', '2-141-CAS-3190421', '2-141-CAS-3192597']",CCOC(=O)C=CC(=O)OCC,164.0,1,0,1,172.07356262207,0,4,0,12,172.179992675781,172.07356262207,6,52.599998474121,0,0,0.5,12,10.68,6.393995146516292,5.463757940031418,0.6688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[1],[],[7],[]
['5272653'],"5-Hydroxy-3′,4′,7-trimethoxyflavone",['1-124-CAS-441004'],COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O)OC,490.0,1,0,0,328.094696044921,0,6,1,24,328.299987792968,328.094696044921,4,74.1999969482421,0,0,0.1666666666666667,24,15.73456253082371,6.155535979612901,2.62315474494158,3.191400000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[22],"[1, 0]",[0],[1],[22]
['5273469'],Benzyl cinnamate,"['1-118-CAS-60005', '1-124-CAS-276246', '2-141-CAS-3196181', '1-118-CAS-173787', '2-141-CAS-3190421', '2-141-CAS-3192597', '1-118-CAS-167026', '1-103-CAS-531069']",C1=CC=C(C=C1)COC(=O)C=CC2=CC=CC=C2,271.0,1,0,1,238.099380493164,0,2,0,18,238.279998779296,238.099380493164,5,26.2999992370605,0,0,0.0625,18,12.1160516372228,6.401220913530594,3.905273120605733,3.443200000000002,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[1],[],"[7, 10]",[]
['5273568'],Fraxin,"['2-105-CAS-293846', '2-107-CAS-293897', '2-105-CAS-295350', '2-105-CAS-294264', '2-107-CAS-295166', '2-105-CAS-293789', '2-105-CAS-179944', '1-124-CAS-492446', '2-105-CAS-181103', '1-124-CAS-345467']",COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O)O,539.0,1,5,0,370.08999633789,0,10,5,26,370.309997558593,370.08999633789,4,155.0,0,0,0.4375,26,18.42195076122296,7.094931005767091,3.084555397033188,-1.3141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0],"[1, 0]",[0],[1],[4]
['5273569'],Fraxetin,"['1-101-CAS-437042', '1-101-CAS-442283']",COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)O,288.0,1,0,0,208.037170410156,0,5,2,15,208.169998168945,208.037170410156,1,76.0,0,0,0.1,15,9.387539673203536,3.197887032832599,1.375316000153519,1.2128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],"[1, 0]",[],"[2, 1]",[1]
['5273621'],Desmethoxyyangonin,"['1-124-CAS-150129', '1-124-CAS-156473', '1-124-CAS-108378', '1-124-CAS-104815', '1-124-CAS-209184']",COC1=CC(=O)OC(=C1)C=CC2=CC=CC=C2,371.0,1,0,1,228.078643798828,0,3,0,17,228.240005493164,228.078643798828,3,35.5,0,0,0.07142857142857142,17,11.20302260375739,5.163787455051142,3.07897210392475,2.818800000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[20],[],"[2, 20]","[20, 1]",[6]
['5274124'],"9,10-Dihydrolysergol",['2-141-CAS-286740'],CN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CO,348.0,1,3,0,256.157562255859,0,2,2,19,256.33999633789,256.157562255859,1,39.2999992370605,0,0,0.5,19,11.501997912372,4.086183042546679,1.581159435385793,2.1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[4],[],[],[],[4]
['5274585'],Quercetin glucuronide,"['1-124-CAS-349410', '2-107-CAS-181997', '1-124-CAS-437719', '1-124-CAS-499617', '2-114-CAS-86685', '2-105-CAS-96638', '2-107-CAS-267820', '2-105-CAS-182113', '1-124-CAS-349337', '2-105-CAS-182089', '2-107-CAS-182010', '2-105-CAS-181999', '2-105-CAS-181979']",C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,830.0,1,5,0,478.074737548828,0,13,8,34,478.399993896484,478.074737548828,4,224.0,0,0,0.2380952380952381,34,23.12940804976907,8.385608969059518,3.817748297553094,-0.4465999999999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[2, 37, 0]","[37, 1, 0]",[0],[1],"[4, 0]"
['5274587'],(-)-Lotusine,"['1-131-CAS-432917', '1-101-CAS-421519']",C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)O)OC)O)C,392.0,1,1,0,314.175628662109,1,3,2,23,314.399993896484,314.175628662109,3,49.7000007629394,0,0,0.3684210526315789,23,15.68642659279779,5.778596908442332,2.990709559314278,3.022700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[2],[],"[1, 0]","[1, 0]",[2]
['5275520'],Geranic acid,"['1-124-CAS-487225', '1-124-CAS-201603', '1-124-CAS-284426', '1-124-CAS-61603', '2-107-CAS-138156', '1-124-CAS-228818', '1-124-CAS-54998', '1-124-CAS-302356', '2-107-CAS-134268', '1-131-CAS-208729', '1-124-CAS-522580', '1-124-CAS-70456', '1-124-CAS-306344', '1-124-CAS-232621', '1-124-CAS-310429', '1-124-CAS-246254', '1-124-CAS-121397', '1-131-CAS-24332', '1-124-CAS-224787', '1-124-CAS-156407', '1-131-CAS-141450', '1-124-CAS-102049', '1-124-CAS-521604', '1-124-CAS-258715', '1-124-CAS-303827', '1-124-CAS-304954', '1-124-CAS-220498', '1-124-CAS-281463', '1-124-CAS-303055']",CC(=CCCC(=CC(=O)O)C)C,208.0,1,0,1,168.115036010742,0,2,1,12,168.229995727539,168.115036010742,4,37.2999992370605,0,0,0.5,12,10.95,5.581273962290575,7.061731843575418,2.763700000000001,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[13, 20, 1, 0]","[7, 17, 1, 0]",[0],"[6, 1, 7, 20, 24, 10]","[7, 9, 1]"
['5276454'],Catechin 3-gallate;(+)-Catechin 3-gallate,"['2-107-CAS-140743', '1-131-CAS-530565', '2-105-CAS-288948', '2-105-CAS-172655', '2-105-CAS-171305', '2-105-CAS-156662', '1-124-CAS-83940', '1-124-CAS-472082', '2-107-CAS-137028', '1-131-CAS-568936', '1-124-CAS-57944', '1-124-CAS-468093', '2-105-CAS-156964', '1-131-CAS-569141', '1-131-CAS-314879', '1-124-CAS-473992']",C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,649.0,1,2,0,442.08999633789,0,10,7,32,442.399993896484,442.08999633789,4,177.0,0,0,0.1363636363636364,32,20.7886890258131,7.654260718058234,3.689118290729744,2.527600000000003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,[0],"[2, 1, 0]","[2, 0]",[1],[0]
