CasMp,Sample loading,Condition,Wash,Elute,Reconstitute
['1-132-CAS-148985'],unknown,,,hexane,hexane
['1-132-CAS-173794'],unknown,,,hexane,
['1-128-CAS-190929'],,methanol; phosphoric acid,phosphoric acid,ethyl acetate,ethyl acetate
['1-131-CAS-236996'],,methanol; water,methanol+water; methanol,methanol+water,methanol
['1-131-CAS-192046'],methanol+water,water; methanol; methanol+water,water,methanol,
['1-132-CAS-237449'],unknown,water,water,water,
['1-132-CAS-223961'],unknown,water,water,water,
['1-125-CAS-302176'],unknown,,water,methanol,acetonitrile+ammonium acetate
['1-131-CAS-233671'],,methanol; water,methanol+water; methanol,methanol+water,methanol
['1-131-CAS-214836'],,methanol; water,methanol+water; methanol,methanol+water,methanol
['1-128-CAS-180310'],,methanol+water; water,,methanol,phosphate
['1-131-CAS-243046'],water,methanol; water,water; methanol,,
['1-131-CAS-238097'],methanol+water,,methanol+water; dichloromethane+hexane; hexane+isopropanol,hexane+isopropanol,unknown
['1-132-CAS-239934'],unknown,methanol; water,water,methanol,methanol
['1-132-CAS-216284'],unknown,methanol; water,water,methanol,methanol
['1-132-CAS-204093'],,methanol; water,water; methanol,acetonitrile,water
['1-132-CAS-175926'],,methanol; water,water; methanol,acetonitrile,water
['1-132-CAS-47531'],,methanol; water,water; methanol,acetonitrile,water
['1-132-CAS-42709'],,methanol; water,water; methanol,acetonitrile,water
['1-131-CAS-229443'],,methanol; water,methanol+water; methanol,methanol+water,methanol
['1-132-CAS-233844'],water,methanol; water,ammonium hydroxide; methanol; dichloromethane+methanol,acetonitrile+formic acid,
['1-130-CAS-262206'],,,nitric acid+water; hydrochloric acid,nitric acid,
['1-129-CAS-107909'],unknown,methanol; water; unknown,unknown; water; phosphate; ethanol,,
['1-131-CAS-233560'],,methanol; water,methanol+water; methanol,methanol+water,methanol
['1-131-CAS-207995'],ethanol+water,methanol; water,,acetonitrile+water,ethanol+water
['1-131-CAS-62165'],ethanol+water,methanol; water,,acetonitrile+water,ethanol+water
['1-131-CAS-29294'],ethanol+water,methanol; water,,acetonitrile+water,ethanol+water
['1-131-CAS-26470'],ethanol+water,methanol; water,,acetonitrile+water,ethanol+water
['1-131-CAS-19932'],ethanol+water,methanol; water,,acetonitrile+water,ethanol+water
['1-131-CAS-9598'],ethanol+water,methanol; water,,acetonitrile+water,ethanol+water
['1-131-CAS-6067'],ethanol+water,methanol; water,,acetonitrile+water,ethanol+water
['1-131-CAS-5919'],ethanol+water,methanol; water,,acetonitrile+water,ethanol+water
['1-132-CAS-239353'],water,methanol; water,methanol; dichloromethane+methanol; ammonium hydroxide,acetonitrile+water,
['1-124-CAS-254210'],,,,,
['1-124-CAS-226971'],hexane,,,hexane,
['1-124-CAS-238576'],hexane,,,hexane,
['1-124-CAS-221143'],hexane,,,hexane,
['1-124-CAS-232702'],unknown,dichloromethane; methanol; ethanol+water,,dichloromethane,heptane
['1-124-CAS-278332'],water,methanol; water,acetic acid+methanol,water,water
['1-125-CAS-267879'],sodium hydroxide,,,ethyl acetate+hexane,toluene
['1-124-CAS-225757'],unknown,methanol; water,water,ethyl acetate,
['1-124-CAS-216494'],unknown,methanol; water,water,ethyl acetate,
['1-124-CAS-260236'],acetonitrile+water,,acetonitrile+water,,
['1-124-CAS-263100'],acetonitrile+water,,,,unknown
['1-124-CAS-227101'],unknown,acetonitrile; water,water,acetonitrile+water,acetonitrile+water
['1-124-CAS-325476'],hexane,,,diethyl ether+hexane,
['1-124-CAS-225526'],unknown,dichloromethane; methanol; ethanol+water,,dichloromethane,heptane
['1-125-CAS-110954'],,methanol; phosphate,acetonitrile+phosphate; hexane,,
['1-124-CAS-246341'],phosphate; water,,,,unknown
['1-124-CAS-230846'],phosphate; water,,,,unknown
['1-125-CAS-189583'],hexane,ethyl acetate; hexane,ethyl acetate+hexane,ethyl acetate+hexane,unknown
['1-125-CAS-164327'],water,methanol; water,methanol,methanol,
['1-124-CAS-224085'],water,methanol; water,water,ethyl acetate,
['1-124-CAS-261070'],,methanol,methanol+water,acetonitrile,acetonitrile
['1-124-CAS-253389'],unknown,dichloromethane,,dichloromethane,
['1-124-CAS-284140'],water,methanol; water,water,ethyl acetate; methanol,water
['1-124-CAS-254475'],water,water; hydrochloric acid; sodium hydroxide,,nitric acid,
['1-124-CAS-224075'],water,methanol; water,water,acetonitrile+water,
['1-124-CAS-314855'],methanol+water,methanol; methanol+water,methanol+water; methanol,acetic acid+methanol,methanol
['1-124-CAS-254410'],,water; hydrochloric acid; sodium hydroxide,,hydrochloric acid,
['1-124-CAS-233875'],water,unknown,water,hydrochloric acid+water,butanol
['1-124-CAS-27747'],water,unknown,water,hydrochloric acid+water,butanol
['1-124-CAS-281270'],,methanol; water,,methanol,
['1-124-CAS-254076'],water,water,,water,
['1-124-CAS-316222'],unknown,methanol; methanol+water,methanol+water; methanol,acetic acid+methanol,methanol
['1-124-CAS-285148'],water,methanol; water,acetic acid+methanol,water,water
['1-124-CAS-282311'],unknown,methanol; methanol+phosphoric acid,water,acetonitrile+phosphoric acid,
['1-125-CAS-228565'],unknown,methanol; water; phosphate,water; methanol,dichloromethane+isopropanol,
['1-125-CAS-237272'],water,methanol; water,water; acetonitrile+water,acetonitrile+trifluoroacetic acid,ethyl acetate
['1-124-CAS-243125'],,methanol; water,water,sodium acetate,
['1-124-CAS-239101'],,methanol; water,water,sodium acetate,
['1-124-CAS-234970'],,methanol; water,water,sodium acetate,
['1-124-CAS-230958'],,methanol; water,water,sodium acetate,
['1-124-CAS-229475'],,methanol; water,water,sodium acetate,
['1-124-CAS-229414'],,methanol; water,water,sodium acetate,
['1-124-CAS-228204'],,methanol; water,water,sodium acetate,
['1-124-CAS-225572'],,methanol; water,water,sodium acetate,
['1-124-CAS-224803'],,methanol; water,water,sodium acetate,
['1-124-CAS-224353'],,methanol; water,water,sodium acetate,
['1-124-CAS-223854'],,methanol; water,water,sodium acetate,
['1-124-CAS-220140'],,methanol; water,water,sodium acetate,
['1-124-CAS-215784'],,methanol; water,water,sodium acetate,
['1-124-CAS-215658'],,methanol; water,water,sodium acetate,
['1-124-CAS-282635'],unknown,methanol; methanol+water,methanol+water; methanol,acetic acid+methanol,
['1-124-CAS-254343'],unknown,water; hydrochloric acid; sodium hydroxide,,hydrochloric acid,
['1-124-CAS-242731'],water,methanol; water,water,methanol+water,
['1-124-CAS-304617'],acetic acid+ethanol,methanol; water,,methanol; tetrahydrofuran,
['1-124-CAS-254344'],,water; hydrochloric acid; sodium hydroxide,,nitric acid,
['1-125-CAS-156959'],water,,,ethyl acetate,methanol
['1-124-CAS-312490'],methanol+water,methanol; methanol+water,methanol+water; methanol,acetic acid+methanol,methanol
['1-124-CAS-254391'],water,water; hydrochloric acid,,hydrochloric acid,
['1-124-CAS-247419'],water,methanol+water; phosphate,phosphate; acetonitrile,acetonitrile,
['1-125-CAS-101102'],sodium phosphate,methanol; water; phosphate,water; acetonitrile+phosphate; hexane,ethyl acetate,water
['1-124-CAS-254221'],unknown,water,,water,
['1-124-CAS-254232'],water,water; hydrochloric acid; sodium hydroxide,,hydrochloric acid,
['1-125-CAS-221814'],unknown,methanol; water; phosphate,water; methanol,dichloromethane+isopropanol,
['1-125-CAS-215282'],unknown,methanol; water; phosphate,water; methanol,dichloromethane+isopropanol,
['1-124-CAS-254492'],unknown,water,,water,
['1-125-CAS-115338'],unknown,methanol; water,water; methanol+water,methanol,methanol
['1-124-CAS-313916'],methanol+water,methanol; methanol+water,methanol+water; methanol,acetic acid+methanol,methanol
['1-124-CAS-254185'],water,water; unknown,,unknown,
['1-124-CAS-245472'],acetic acid+methanol,methanol; water,water,hexane,
['1-124-CAS-254220'],water,water; hydrochloric acid; sodium hydroxide,,nitric acid,
['1-125-CAS-195473'],,methanol; water,water; methanol+water,methanol,methanol
['1-124-CAS-254368'],water,water,,water,
['1-124-CAS-227076'],water,water,water,acetic acid+methanol,acetic acid+acetonitrile
['1-124-CAS-279998'],methanol+water,,phosphate,methanol,methanol+water
['1-125-CAS-173421'],water,water; methanol,water; methanol,water,
['1-124-CAS-221835'],water,,water,methanol,methanol
['1-124-CAS-192101'],,,,unknown,
['1-124-CAS-209945'],,methanol; water,,,
['1-124-CAS-134695'],,methanol; water,,,
['1-124-CAS-116182'],,methanol; water,,,
['1-124-CAS-30283'],,methanol; water,,,
['1-124-CAS-200255'],,,,ethyl acetate+hexane,hexane
['1-124-CAS-130301'],,,,ethyl acetate+hexane,hexane
['1-124-CAS-204688'],water,methanol; water,,acetonitrile,water
['1-124-CAS-186704'],water,methanol; water,,acetonitrile,water
['1-124-CAS-120018'],water,methanol; water,,acetonitrile,water
['1-124-CAS-109190'],water,methanol; water,,acetonitrile,water
['1-124-CAS-210304'],ethyl acetate,methanol; dichloromethane+hexane; ethyl acetate,,acetone+hexane,ethyl acetate
['1-124-CAS-190464'],acetonitrile+water,,,acetonitrile+phosphate,
['1-124-CAS-166848'],dichloromethane,methanol,,methanol; dichloromethane+methanol,acetone+water
['1-124-CAS-177357'],cyclohexane,,,,acetonitrile
['1-124-CAS-208108'],,,,,
['1-124-CAS-180015'],dichloromethane,acetonitrile; methanol,,methanol; dichloromethane+methanol,acetone+water
['1-124-CAS-206809'],,,,methanol,
['1-124-CAS-205321'],hexane,hexane,hexane,acetone+hexane,acetone
['1-124-CAS-83678'],hexane,hexane,hexane,acetone+hexane,acetone
['1-124-CAS-54220'],hexane,hexane,hexane,acetone+hexane,acetone
['1-124-CAS-207325'],unknown,methanol; water,,acetone+methanol,acetone
['1-124-CAS-94912'],unknown,methanol; water,,acetone+methanol,acetone
['1-124-CAS-217087'],unknown,methanol; water,,acetonitrile,
['1-124-CAS-215359'],methanol+water,,methanol,methanol,methanol
['1-124-CAS-183931'],,methanol; water,,unknown,methanol
['1-124-CAS-189774'],methanol+sodium acetate,methanol; water,methanol+water,acetonitrile+methanol,methanol+sodium acetate
['1-124-CAS-91073'],methanol+sodium acetate,methanol; water,methanol+water,acetonitrile+methanol,methanol+sodium acetate
['1-124-CAS-164066'],hydrochloric acid,,water,hydrochloric acid,
['1-124-CAS-211107'],,,,,
['1-124-CAS-196546'],water,water,,acetonitrile+ethyl acetate,
['1-124-CAS-201318'],hexane,hexane,,hexane,
['1-124-CAS-184659'],methanol+phosphoric acid,,water,methanol,acetonitrile+water
['1-124-CAS-175317'],methanol+phosphoric acid,,water,methanol,acetonitrile+water
['1-124-CAS-139849'],methanol+phosphoric acid,,water,methanol,acetonitrile+water
['1-124-CAS-189972'],,methanol; water,water; acetonitrile+methanol,methanol,unknown
['1-124-CAS-205945'],phosphate,methanol; water; phosphate,phosphate,acetonitrile+methanol,
['1-124-CAS-35284'],phosphate,methanol; water; phosphate,phosphate,acetonitrile+methanol,
['1-124-CAS-198780'],,methanol; water,water,ethyl acetate,methanol
['1-124-CAS-206262'],acetonitrile+water,,,acetonitrile+phosphate,
['1-124-CAS-171571'],water,methanol; water,acetonitrile+water,acetonitrile+water,water
['1-124-CAS-168039'],methanol,,,hexane,acetone
['1-124-CAS-172850'],,,water; methanol,methanol,acetonitrile+tetrahydrofuran
['1-124-CAS-209945'],water,,,dichloromethane,water
['1-124-CAS-165457'],,methanol; water,water; acetonitrile+water; dichloromethane,methanol+water,water
['1-124-CAS-200161'],acetonitrile+water,,,acetonitrile+phosphate,
['1-124-CAS-172286'],,methanol; water,methanol+water; water,water,acetonitrile+water
['1-124-CAS-122250'],,methanol; water,methanol+water; water,water,acetonitrile+water
['1-124-CAS-200965'],methanol,methanol; water,water; methanol+water,methanol,
['1-124-CAS-28392'],methanol,methanol; water,water; methanol+water,methanol,
['1-124-CAS-16390'],methanol,methanol; water,water; methanol+water,methanol,
['1-124-CAS-11012'],methanol,methanol; water,water; methanol+water,methanol,
['1-124-CAS-215660'],water,,,water,
['1-124-CAS-162685'],,acetone,,acetone,toluene
['1-124-CAS-169446'],acetonitrile+water,,,phosphate,
['1-124-CAS-181303'],methanol+water,methanol; water,methanol+water; water,acetone,methanol
['1-124-CAS-189356'],,methanol; water,water,methanol,
['1-124-CAS-182649'],,methanol; water,water; methanol+water; hexane,acetonitrile+water; acetonitrile,unknown
['1-124-CAS-189155'],hexane,methanol; hexane,hexane,methanol+water,
['1-124-CAS-200975'],hexane,hexane,hexane,dichloromethane+hexane,acetonitrile
['1-124-CAS-210132'],water,,water,hydrochloric acid,
['1-124-CAS-174594'],,acetone+methanol,,acetone+methanol,acetonitrile+ammonium acetate
['1-124-CAS-130739'],,acetone+methanol,,acetone+methanol,acetonitrile+ammonium acetate
['1-124-CAS-112461'],,acetone+methanol,,acetone+methanol,acetonitrile+ammonium acetate
['1-124-CAS-192038'],acetonitrile+water,,,acetonitrile+water,acetonitrile+methanol
['1-124-CAS-201160'],acetonitrile+phosphate,acetonitrile+phosphate,,acetonitrile+phosphate,
['1-124-CAS-185120'],water,methanol,,,
['1-124-CAS-187593'],water,methanol; water; methanol+water,,water,
['1-124-CAS-8028'],water,methanol; water; methanol+water,,water,
['1-124-CAS-214968'],water,,water,methanol,methanol
['1-124-CAS-203158'],,methanol; water; phosphate+phosphoric acid,phosphate+phosphoric acid; water,methanol,
['1-124-CAS-176462'],,methanol; water; phosphate+phosphoric acid,phosphate+phosphoric acid; water,methanol,
['1-124-CAS-169092'],,methanol; water; phosphate+phosphoric acid,phosphate+phosphoric acid; water,methanol,
['1-124-CAS-124263'],,methanol; water; phosphate+phosphoric acid,phosphate+phosphoric acid; water,methanol,
['1-124-CAS-68222'],,methanol; water; phosphate+phosphoric acid,phosphate+phosphoric acid; water,methanol,
['1-124-CAS-198949'],acetonitrile+water,,,phosphate,
['1-124-CAS-207830'],acetonitrile,acetonitrile+toluene,acetonitrile+toluene,acetonitrile+toluene,acetone
['1-139-CAS-75073'],acetonitrile,acetonitrile+toluene,acetonitrile+toluene,acetonitrile+toluene,acetone
['1-124-CAS-197551'],,water,water,ethanol+water,
['1-124-CAS-39780'],,water,water,ethanol+water,
['1-124-CAS-178486'],methanol+water,methanol; water,unknown,MTBE,acetonitrile+phosphate
['1-124-CAS-165567'],,methanol; water,water; methanol,methanol,unknown
['1-124-CAS-219079'],unknown,methanol; water,water; ethyl acetate+methanol,methanol,
['1-124-CAS-203850'],,methanol; unknown; hydrochloric acid,,methanol,methanol
['1-124-CAS-180510'],,methanol; sodium phosphate,water; sodium phosphate,unknown,
['1-124-CAS-213878'],acetic acid+methanol,hexane; acetic acid+methanol,water,hexane,methanol+phosphate
['1-124-CAS-201811'],acetone+acetonitrile; hexane; dichloromethane+hexane,methanol; acetonitrile; dichloromethane,,acetone+acetonitrile; dichloromethane+hexane,methanol+tetrahydrofuran
['1-124-CAS-184693'],acetone+acetonitrile; hexane; dichloromethane+hexane,methanol; acetonitrile; dichloromethane,,acetone+acetonitrile; dichloromethane+hexane,methanol+tetrahydrofuran
['1-124-CAS-175532'],acetone+acetonitrile; hexane; dichloromethane+hexane,methanol; acetonitrile; dichloromethane,,acetone+acetonitrile; dichloromethane+hexane,methanol+tetrahydrofuran
['1-124-CAS-164214'],acetone+acetonitrile; hexane; dichloromethane+hexane,methanol; acetonitrile; dichloromethane,,acetone+acetonitrile; dichloromethane+hexane,methanol+tetrahydrofuran
['1-124-CAS-152354'],acetone+acetonitrile; hexane; dichloromethane+hexane,methanol; acetonitrile; dichloromethane,,acetone+acetonitrile; dichloromethane+hexane,methanol+tetrahydrofuran
['1-124-CAS-149957'],ethyl acetate+hexane,hexane,,ethyl acetate+hexane,methanol
['1-124-CAS-86188'],ethyl acetate+hexane,hexane,,ethyl acetate+hexane,methanol
['1-120-CAS-222789'],toluene,,,hexane,toluene
['1-124-CAS-149754'],,methanol; water; unknown,water; unknown; methanol,dichloromethane+isopropanol,phosphate
['1-124-CAS-105811'],acetonitrile+water,,,acetonitrile+phosphate,
['1-124-CAS-108438'],dichloromethane,dichloromethane+methanol; methanol,,methanol; dichloromethane+methanol,acetone+water
['1-124-CAS-121676'],methanol+sodium acetate,methanol; methanol+water,methanol+water,methanol,methanol+water
['1-124-CAS-124593'],dichloromethane,dichloromethane; methanol,,methanol; dichloromethane+methanol,acetone+water
['1-124-CAS-159536'],hexane,,ethyl acetate+hexane,ethyl acetate+hexane,acetonitrile
['1-124-CAS-123731'],methanol+water,,,hexane,acetone
['1-124-CAS-144393'],dichloromethane,dichloromethane+methanol; methanol,,methanol; dichloromethane+methanol,acetonitrile+water
['1-124-CAS-103693'],acetonitrile+water,,,phosphate,
['1-124-CAS-162147'],water,methanol; water,,acetonitrile,water
['1-124-CAS-140858'],,,water,methanol+water,
['1-122-CAS-261770'],hexane,hexane,,dichloromethane+diethyl ether; chloroform+methanol,unknown
['1-124-CAS-130662'],,chloroform,chloroform+isopropanol,acetic acid+diethyl ether,chloroform+methanol
['1-124-CAS-160793'],acetonitrile,acetonitrile; water,,acetonitrile,acetonitrile
['1-124-CAS-104547'],,methanol; acetic acid+ethyl acetate,acetone; methanol; acetonitrile,acetonitrile+ammonium hydroxide,water
['1-124-CAS-101562'],ethyl acetate,dichloromethane,acetone; acetonitrile,acetonitrile,acetonitrile+water
['1-124-CAS-147335'],acetonitrile+water,,,acetonitrile+phosphate,
['1-124-CAS-109645'],acetonitrile+water,,,,
['1-120-CAS-246665'],water,,,water,acetic acid+water
['1-124-CAS-103983'],methanol+water,dichloromethane; methanol; ethanol+water,methanol+water; water,dichloromethane+methanol,dichloromethane
['1-124-CAS-134134'],acetonitrile+water,,,phosphate,
['1-124-CAS-132166'],,dichloromethane,,methanol+water,methanol+water
['1-124-CAS-103533'],water,DMSO+formic acid; water,water; methanol+water,methanol,
['1-124-CAS-124080'],,acetonitrile; water,acetonitrile+water,acetonitrile,acetone
['1-139-CAS-46583'],,acetonitrile; water,acetonitrile+water,acetonitrile,acetone
